"Numero_expedient","Codi_districte","Nom_districte","Codi_barri","Nom_barri","Codi_carrer","Nom_carrer","Num_postal","Descripcio_dia_setmana","NK_Any","Mes_any","Nom_mes","Dia_mes","Hora_dia","Descripcio_torn","Descripcio_causa_vianant","Descripcio_tipus_vehicle","Descripcio_model","Descripcio_marca","Descripcio_color","Descripcio_carnet","Antiguitat_carnet","Coordenada_UTM_X_ED50","Coordenada_UTM_Y_ED50","Longitud_WGS84","Latitud_WGS84"
"2023S007637    ",9,"Sant Andreu",59,"el Bon Pastor",334753,"Mare de Déu de Montserrat","0062 0062","Dissabte","2023",12,"Desembre","23","11","Matí","No és causa del  vianant","Motocicleta","NSC 110","HONDA","Desconegut","B","6","433740.89 ","4587076.13","2.205846244","41.43067142"
"2023S007637    ",9,"Sant Andreu",59,"el Bon Pastor",334753,"Mare de Déu de Montserrat","0062 0062","Dissabte","2023",12,"Desembre","23","11","Matí","No és causa del  vianant","Turisme","KUGA","FORD","granate","B","2","433740.89 ","4587076.13","2.205846244","41.43067142"
"2023S005172    ",9,"Sant Andreu",59,"el Bon Pastor",700051,"Cresques","0016 0016","Dijous","2023",8,"Agost","31","05","Nit","No és causa del  vianant","Camió rígid > 3,5 tones","AD260S27YÑPS GNC","IVECO BUS","Blanc","C","17","433618.71 ","4587440.27","2.204344039","41.433941027"
"2023S000724    ",9,"Sant Andreu",59,"el Bon Pastor",700051,"Cresques","0016 0016","Dilluns","2023",2,"Febrer","6","07","Matí","No és causa del  vianant","Furgoneta","DOKKER","DACIA","Blanc","B","8","433618.71 ","4587440.27","2.204344039","41.433941027"
"2023S000082    ",9,"Sant Andreu",59,"el Bon Pastor",701177,"Monterrey","0001 0001","Dijous","2023",1,"Gener","5","15","Tarda","No és causa del  vianant","Motocicleta","MTN690","YAMAHA","Blau","A","33","433753.46 ","4588457.97","2.205845097","41.443118278"
"2023S000082    ",9,"Sant Andreu",59,"el Bon Pastor",701177,"Monterrey","0001 0001","Dijous","2023",1,"Gener","5","15","Tarda","No és causa del  vianant","Motocicleta","PES125","HONDA","Blanc","B","10","433753.46 ","4588457.97","2.205845097","41.443118278"
"2023S000082    ",9,"Sant Andreu",59,"el Bon Pastor",701177,"Monterrey","0001 0001","Dijous","2023",1,"Gener","5","15","Tarda","No és causa del  vianant","Turisme","GOLF","VOLKSWAGEN","Gris","B","12","433753.46 ","4588457.97","2.205845097","41.443118278"
"2023S001977    ",9,"Sant Andreu",59,"el Bon Pastor",701177,"Monterrey","0001 0001","Dijous","2023",4,"Abril","6","18","Tarda","No és causa del  vianant","Turisme","NISSAN X-TRAIL","NISSAN","Vermell","B","12","433752.23 ","4588498.69","2.205825906","41.443484929"
"2023S001977    ",9,"Sant Andreu",59,"el Bon Pastor",701177,"Monterrey","0001 0001","Dijous","2023",4,"Abril","6","18","Tarda","No és causa del  vianant","Turisme","RIO","KIA","Vermell","B","1","433752.23 ","4588498.69","2.205825906","41.443484929"
"2023S006809    ",9,"Sant Andreu",59,"el Bon Pastor",701177,"Monterrey","0001 0001","Dijous","2023",11,"Novembre","16","14","Tarda","No és causa del  vianant","Furgoneta","SCUDO","FIAT","Blanc","B","19","433767.29 ","4588494.32","2.206006652","41.443446813"
"2023S006809    ",9,"Sant Andreu",59,"el Bon Pastor",701177,"Monterrey","0001 0001","Dijous","2023",11,"Novembre","16","14","Tarda","No és causa del  vianant","Motocicleta","CRUISYM 125I ABS E5","SYM","Gris","B","18","433767.29 ","4588494.32","2.206006652","41.443446813"
"2023S005653    ",9,"Sant Andreu",59,"el Bon Pastor",701177,"Monterrey","0001 0001","Dilluns","2023",9,"Setembre","25","17","Tarda","No és causa del  vianant","Turisme","308 SW STYLE 1.2 PURET","PEUGEOT","Gris","B","35","433767.83 ","4588493.8 ","2.206013173","41.443442174"
"2023S005653    ",9,"Sant Andreu",59,"el Bon Pastor",701177,"Monterrey","0001 0001","Dilluns","2023",9,"Setembre","25","17","Tarda","No és causa del  vianant","Turisme","KA+","FORD","Desconegut","B","2","433767.83 ","4588493.8 ","2.206013173","41.443442174"
"2023S007535    ",9,"Sant Andreu",59,"el Bon Pastor",701177,"Monterrey","0001 0001","Dimarts","2023",12,"Desembre","19","12","Matí","No és causa del  vianant","Furgoneta","NISSAN NV400","NISSAN","Desconegut","B","4","433767.29 ","4588494.32","2.206006652","41.443446813"
"2023S007535    ",9,"Sant Andreu",59,"el Bon Pastor",701177,"Monterrey","0001 0001","Dimarts","2023",12,"Desembre","19","12","Matí","No és causa del  vianant","Motocicleta","SYMPHONY 125 S","SYM","Negre","B","11","433767.29 ","4588494.32","2.206006652","41.443446813"
"2023S000612    ",9,"Sant Andreu",59,"el Bon Pastor",701177,"Monterrey","0001 0001","Dimecres","2023",2,"Febrer","1","09","Matí","No és causa del  vianant","Turisme","GOLF SPORTSVAN","VOLKSWAGEN","Gris","B","31","433767.83 ","4588493.8 ","2.206013173","41.443442174"
"2023S000612    ",9,"Sant Andreu",59,"el Bon Pastor",701177,"Monterrey","0001 0001","Dimecres","2023",2,"Febrer","1","09","Matí","No és causa del  vianant","Turisme","IBIZA 1.4 5V 3P","SEAT","Gris","B","19","433767.83 ","4588493.8 ","2.206013173","41.443442174"
"2023S003886    ",9,"Sant Andreu",59,"el Bon Pastor",701177,"Monterrey","0001 0001","Dimecres","2023",6,"Juny","28","15","Tarda","No és causa del  vianant","Tractor camió","TGX","MAN","Gris","E C","Desconegut","433767.83 ","4588493.8 ","2.206013173","41.443442174"
"2023S003886    ",9,"Sant Andreu",59,"el Bon Pastor",701177,"Monterrey","0001 0001","Dimecres","2023",6,"Juny","28","15","Tarda","No és causa del  vianant","Turisme","LANOS","DAEWOO","Gris","B","6","433767.83 ","4588493.8 ","2.206013173","41.443442174"
"2023S003448    ",9,"Sant Andreu",59,"el Bon Pastor",701177,"Monterrey","0001 0001","Divendres","2023",6,"Juny","9","15","Tarda","No és causa del  vianant","Turisme","GOLF","VOLKSWAGEN","Desconegut","B","45","433752.23 ","4588498.69","2.205825906","41.443484929"
"2023S003448    ",9,"Sant Andreu",59,"el Bon Pastor",701177,"Monterrey","0001 0001","Divendres","2023",6,"Juny","9","15","Tarda","No és causa del  vianant","Turisme","MAZDA 2","MAZDA","Gris","B","36","433752.23 ","4588498.69","2.205825906","41.443484929"
"2023S003448    ",9,"Sant Andreu",59,"el Bon Pastor",701177,"Monterrey","0001 0001","Divendres","2023",6,"Juny","9","15","Tarda","No és causa del  vianant","Turisme","SUPERB","SKODA","Gris","B","28","433752.23 ","4588498.69","2.205825906","41.443484929"
"2023S004726    ",9,"Sant Andreu",59,"el Bon Pastor",701177,"Monterrey","0001 0001","Divendres","2023",8,"Agost","4","12","Matí","No és causa del  vianant","Turisme","COUNTRYMAN COOPER SE A","MINI","Negre","B","14","433767.29 ","4588494.32","2.206006652","41.443446813"
"2023S004726    ",9,"Sant Andreu",59,"el Bon Pastor",701177,"Monterrey","0001 0001","Divendres","2023",8,"Agost","4","12","Matí","No és causa del  vianant","Turisme","NUEVO C3 PURETECH 110","CITROEN","Blau","B","22","433767.29 ","4588494.32","2.206006652","41.443446813"
"2023S004624    ",9,"Sant Andreu",59,"el Bon Pastor",701204,"Avançada","0019 0019","Dissabte","2023",7,"Juliol","29","21","Tarda","No és causa del  vianant","Veh. mobilitat personal amb motor","Desconegut","XIAOMI","Desconegut","Desconegut","Desconegut","434005.51 ","4587569.74","2.208959157","41.435139024"
"2023S004836    ",9,"Sant Andreu",59,"el Bon Pastor",701265,"Litoral (Besòs)","000080000","Dijous","2023",8,"Agost","10","13","Matí","No és causa del  vianant","Motocicleta","GTS 125I, JOYMAX 125I","SYM","Gris","B","38","434025.65 ","4587739.87","2.209181615","41.436672991"
"2023S004836    ",9,"Sant Andreu",59,"el Bon Pastor",701265,"Litoral (Besòs)","000080000","Dijous","2023",8,"Agost","10","13","Matí","No és causa del  vianant","Motocicleta","SH125AD","HONDA","Gris","A","10","434025.65 ","4587739.87","2.209181615","41.436672991"
"2023S004836    ",9,"Sant Andreu",59,"el Bon Pastor",701265,"Litoral (Besòs)","000080000","Dijous","2023",8,"Agost","10","13","Matí","No és causa del  vianant","Turisme","POLO 1.4","VOLKSWAGEN","Gris","B","7","434025.65 ","4587739.87","2.209181615","41.436672991"
"2023S006563    ",9,"Sant Andreu",59,"el Bon Pastor",701265,"Litoral (Besòs)","000080000","Dilluns","2023",11,"Novembre","6","08","Matí","No és causa del  vianant","Furgoneta","BERLINGO","CITROEN","Blanc","B","26","433694.47 ","4588647.61","2.205118172","41.444821434"
"2023S006563    ",9,"Sant Andreu",59,"el Bon Pastor",701265,"Litoral (Besòs)","000080000","Dilluns","2023",11,"Novembre","6","08","Matí","No és causa del  vianant","Motocicleta","SYMPHONY 125 ST","SYM","Desconegut","A2","2","433694.47 ","4588647.61","2.205118172","41.444821434"
"2023S005209    ",9,"Sant Andreu",59,"el Bon Pastor",701265,"Litoral (Besòs)","000080000","Divendres","2023",9,"Setembre","1","21","Tarda","No és causa del  vianant","Motocicleta","NSS125AD","HONDA","Gris","B","5","433694.47 ","4588647.61","2.205118172","41.444821434"
"2023S005209    ",9,"Sant Andreu",59,"el Bon Pastor",701265,"Litoral (Besòs)","000080000","Divendres","2023",9,"Setembre","1","21","Tarda","No és causa del  vianant","Turisme","206 1.6","PEUGEOT","Negre","B","1","433694.47 ","4588647.61","2.205118172","41.444821434"
"2023S007170    ",9,"Sant Andreu",59,"el Bon Pastor",701265,"Litoral (Besòs)","000080000","Divendres","2023",12,"Desembre","1","19","Tarda","No és causa del  vianant","Turisme","118D","BMW","Blanc","B","3","433863.66 ","4588355.65","2.207175377","41.442205804"
"2023S007170    ",9,"Sant Andreu",59,"el Bon Pastor",701265,"Litoral (Besòs)","000080000","Divendres","2023",12,"Desembre","1","19","Tarda","No és causa del  vianant","Turisme","216I GRAN TOURER","BMW","Negre","B","18","433863.66 ","4588355.65","2.207175377","41.442205804"
"2023S007170    ",9,"Sant Andreu",59,"el Bon Pastor",701265,"Litoral (Besòs)","000080000","Divendres","2023",12,"Desembre","1","19","Tarda","No és causa del  vianant","Turisme","IBIZA","SEAT","Groc","B","11","433863.66 ","4588355.65","2.207175377","41.442205804"
"2023S007170    ",9,"Sant Andreu",59,"el Bon Pastor",701265,"Litoral (Besòs)","000080000","Divendres","2023",12,"Desembre","1","19","Tarda","No és causa del  vianant","Turisme","MAZDA 3","MAZDA","Blanc","B","16","433863.66 ","4588355.65","2.207175377","41.442205804"
"2023S000369    ",9,"Sant Andreu",59,"el Bon Pastor",701265,"Litoral (Besòs)","000110000","Dijous","2023",1,"Gener","19","22","Nit","No és causa del  vianant","Motocicleta","UH 125 A","SUZUKI","Gris","B","26","433753.25 ","4588556.56","2.205831765","41.44400623"
"2023S000369    ",9,"Sant Andreu",59,"el Bon Pastor",701265,"Litoral (Besòs)","000110000","Dijous","2023",1,"Gener","19","22","Nit","No és causa del  vianant","Turisme","GOLF 1.9","VOLKSWAGEN","Desconegut","B","19","433753.25 ","4588556.56","2.205831765","41.44400623"
"2023S001721    ",9,"Sant Andreu",59,"el Bon Pastor",701265,"Litoral (Besòs)","000110000","Dissabte","2023",3,"Març","25","12","Matí","No és causa del  vianant","Turisme","KA","FORD","Gris","B","26","433072.06 ","4589234.31","2.197602819","41.450053966"
"2023S001721    ",9,"Sant Andreu",59,"el Bon Pastor",701265,"Litoral (Besòs)","000110000","Dissabte","2023",3,"Març","25","12","Matí","No és causa del  vianant","Turisme","MEGANE","RENAULT","Blanc","B","49","433072.06 ","4589234.31","2.197602819","41.450053966"
"2023S001388    ",9,"Sant Andreu",59,"el Bon Pastor",701265,"Litoral (Besòs)","000120000","Dilluns","2023",2,"Febrer","20","15","Tarda","No és causa del  vianant","Bicicleta"," ","ES DESCONEIX","Desconegut","Desconegut","Desconegut","433767.83 ","4588493.8 ","2.206013173","41.443442174"
"2023S001388    ",9,"Sant Andreu",59,"el Bon Pastor",701265,"Litoral (Besòs)","000120000","Dilluns","2023",2,"Febrer","20","15","Tarda","No és causa del  vianant","Turisme","PUMA","FORD","Gris","Desconegut","Desconegut","433767.83 ","4588493.8 ","2.206013173","41.443442174"
"2023S003466    ",9,"Sant Andreu",59,"el Bon Pastor",701265,"Litoral (Besòs)","000130000","Dissabte","2023",6,"Juny","10","19","Tarda","No és causa del  vianant","Turisme","C4 BLUEHDI 100 TONIC","CITROEN","Negre","B","28","433863.66 ","4588355.65","2.207175377","41.442205804"
"2023S003466    ",9,"Sant Andreu",59,"el Bon Pastor",701265,"Litoral (Besòs)","000130000","Dissabte","2023",6,"Juny","10","19","Tarda","No és causa del  vianant","Turisme","PASSAT","VOLKSWAGEN","Negre","B","17","433863.66 ","4588355.65","2.207175377","41.442205804"
"2023S006885    ",9,"Sant Andreu",59,"el Bon Pastor",701265,"Litoral (Besòs)","000150000","Dilluns","2023",11,"Novembre","20","12","Matí","No és causa del  vianant","Furgoneta","CRAFTER","IGLUVAN","Blanc","B","3","433863.66 ","4588355.65","2.207175377","41.442205804"
"2023S006885    ",9,"Sant Andreu",59,"el Bon Pastor",701265,"Litoral (Besòs)","000150000","Dilluns","2023",11,"Novembre","20","12","Matí","No és causa del  vianant","Furgoneta","V 220 D","MERCEDES-BENZ","Gris","B","23","433863.66 ","4588355.65","2.207175377","41.442205804"
"2023S006885    ",9,"Sant Andreu",59,"el Bon Pastor",701265,"Litoral (Besòs)","000150000","Dilluns","2023",11,"Novembre","20","12","Matí","No és causa del  vianant","Turisme","DS 7 CROSSBACK E-TENSE","DS","Negre","B","11","433863.66 ","4588355.65","2.207175377","41.442205804"
"2023S006039    ",9,"Sant Andreu",59,"el Bon Pastor",701265,"Litoral (Besòs)","000150000","Dimecres","2023",10,"Octubre","11","14","Tarda","No és causa del  vianant","Motocicleta","CRUISYM 125","SYM","Negre","B","41","433925.28 ","4588192.74","2.207930773","41.440743599"
"2023S006039    ",9,"Sant Andreu",59,"el Bon Pastor",701265,"Litoral (Besòs)","000150000","Dimecres","2023",10,"Octubre","11","14","Tarda","No és causa del  vianant","Turisme","A1 SPORTBACK","AUDI","Gris","B","Desconegut","433925.28 ","4588192.74","2.207930773","41.440743599"
"2023S002345    ",9,"Sant Andreu",59,"el Bon Pastor",701265,"Litoral (Besòs)","000150000","Diumenge","2023",4,"Abril","23","15","Tarda","No és causa del  vianant","Motocicleta","CRF1100A","HONDA","Blanc","A","6","433624.59 ","4588704.98","2.204275393","41.445332369"
"2023S002345    ",9,"Sant Andreu",59,"el Bon Pastor",701265,"Litoral (Besòs)","000150000","Diumenge","2023",4,"Abril","23","15","Tarda","No és causa del  vianant","Motocicleta","SH 125","HONDA","Negre","A1","30","433624.59 ","4588704.98","2.204275393","41.445332369"
"2023S005336    ",9,"Sant Andreu",59,"el Bon Pastor",701265,"Litoral (Besòs)","000160000","Divendres","2023",9,"Setembre","8","14","Tarda","No és causa del  vianant","Motocicleta","NC750XD","HONDA","Negre","A","28","433830.69 ","4588371.55","2.206778996","41.442346292"
"2023S005336    ",9,"Sant Andreu",59,"el Bon Pastor",701265,"Litoral (Besòs)","000160000","Divendres","2023",9,"Setembre","8","14","Tarda","No és causa del  vianant","Motocicleta","SH125AD","HONDA","Negre","D","18","433830.69 ","4588371.55","2.206778996","41.442346292"
"2023S003147    ",9,"Sant Andreu",59,"el Bon Pastor",701265,"Litoral (Besòs)","000170000","Dissabte","2023",5,"Maig","27","06","Matí","No és causa del  vianant","Tractor camió","FT XF 105 460","DAF-HERMANNS","Taronja","E C","10","434051.11 ","4587698.49","2.209490854","41.436302386"
"2023S003147    ",9,"Sant Andreu",59,"el Bon Pastor",701265,"Litoral (Besòs)","000170000","Dissabte","2023",5,"Maig","27","06","Matí","No és causa del  vianant","Turisme","FOCUS","FORD","Negre","B","14","434051.11 ","4587698.49","2.209490854","41.436302386"
"2023S004947    ",9,"Sant Andreu",59,"el Bon Pastor",701265,"Litoral (Besòs)","000180000","Dijous","2023",8,"Agost","17","21","Tarda","No és causa del  vianant","Motocicleta","SH 125","HONDA","Blanc","B","27","433925.28 ","4588192.74","2.207930773","41.440743599"
"2023S004947    ",9,"Sant Andreu",59,"el Bon Pastor",701265,"Litoral (Besòs)","000180000","Dijous","2023",8,"Agost","17","21","Tarda","No és causa del  vianant","Turisme","JOGGER","DACIA","Negre","B","34","433925.28 ","4588192.74","2.207930773","41.440743599"
"2023S002181    ",9,"Sant Andreu",59,"el Bon Pastor",701265,"Litoral (Besòs)","000180000","Dilluns","2023",4,"Abril","17","08","Matí","No és causa del  vianant","Motocicleta","K-XCT 125 ABS","KYMCO","Desconegut","B","9","433925.28 ","4588192.74","2.207930773","41.440743599"
"2023S002181    ",9,"Sant Andreu",59,"el Bon Pastor",701265,"Litoral (Besòs)","000180000","Dilluns","2023",4,"Abril","17","08","Matí","No és causa del  vianant","Turisme","X1 SDRIVE16D","BMW","Negre","B","34","433925.28 ","4588192.74","2.207930773","41.440743599"
"2023S006253    ",9,"Sant Andreu",59,"el Bon Pastor",701265,"Litoral (Besòs)","000180000","Dilluns","2023",10,"Octubre","23","19","Tarda","No és causa del  vianant","Tractor camió","ACTROS 1845LS","MERCEDES-BENZ","Desconegut","E C","2","433925.28 ","4588192.74","2.207930773","41.440743599"
"2023S006253    ",9,"Sant Andreu",59,"el Bon Pastor",701265,"Litoral (Besòs)","000180000","Dilluns","2023",10,"Octubre","23","19","Tarda","No és causa del  vianant","Turisme","C4 CACTUS BLUEHDI 100","CITROEN","Blau","B","31","433925.28 ","4588192.74","2.207930773","41.440743599"
"2023S007242    ",9,"Sant Andreu",59,"el Bon Pastor",701265,"Litoral (Besòs)","000180000","Dimarts","2023",12,"Desembre","5","16","Tarda","No és causa del  vianant","Motocicleta","Z900","KAWASAKI","Verd","A1","2","433925.28 ","4588192.74","2.207930773","41.440743599"
"2023S007242    ",9,"Sant Andreu",59,"el Bon Pastor",701265,"Litoral (Besòs)","000180000","Dimarts","2023",12,"Desembre","5","16","Tarda","No és causa del  vianant","Turisme","I 30","HYUNDAI","Blanc","B","6","433925.28 ","4588192.74","2.207930773","41.440743599"
"2023S007008    ",9,"Sant Andreu",59,"el Bon Pastor",701265,"Litoral (Besòs)","000180000","Dissabte","2023",11,"Novembre","25","19","Tarda","No és causa del  vianant","Turisme","KA+","FORD","Blanc","B","25","433925.28 ","4588192.74","2.207930773","41.440743599"
"2023S007008    ",9,"Sant Andreu",59,"el Bon Pastor",701265,"Litoral (Besòs)","000180000","Dissabte","2023",11,"Novembre","25","19","Tarda","No és causa del  vianant","Turisme","QASHQAI","NISSAN","Gris","B","35","433925.28 ","4588192.74","2.207930773","41.440743599"
"2023S002734    ",9,"Sant Andreu",59,"el Bon Pastor",701265,"Litoral (Besòs)","000230000","Dilluns","2023",5,"Maig","8","13","Matí","No és causa del  vianant","Camió rígid <= 3,5 tones","AT260S31Y-PT","IVECO BUS","Desconegut","C","15","433698.18 ","4588639.96","2.205163421","41.444752839"
"2023S002734    ",9,"Sant Andreu",59,"el Bon Pastor",701265,"Litoral (Besòs)","000230000","Dilluns","2023",5,"Maig","8","13","Matí","No és causa del  vianant","Motocicleta","K-XCT 300","KYMCO","Negre","A","17","433698.18 ","4588639.96","2.205163421","41.444752839"
"2023S007684    ",9,"Sant Andreu",59,"el Bon Pastor",701266,"Litoral (Llobregat)","000090000","Dimecres","2023",12,"Desembre","27","10","Matí","No és causa del  vianant","Furgoneta","BOXER FURGÓN 335 L2 H2","PEUGEOT","Blanc","B","2","433587.74 ","4588759.27","2.203828319","41.445818292"
"2023S007684    ",9,"Sant Andreu",59,"el Bon Pastor",701266,"Litoral (Llobregat)","000090000","Dimecres","2023",12,"Desembre","27","10","Matí","No és causa del  vianant","Turisme","OCTAVIA","SKODA","Negre","B","38","433587.74 ","4588759.27","2.203828319","41.445818292"
"2023S001403    ",9,"Sant Andreu",59,"el Bon Pastor",701266,"Litoral (Llobregat)","000090000","Divendres","2023",3,"Març","10","11","Matí","No és causa del  vianant","Motocicleta","Z800","KAWASAKI","Negre","A","2","433694.47 ","4588647.61","2.205118172","41.444821434"
